"ID","revision","have-sdat","have-odc","have-l-thumb","have-s-thumb","extra data"
"B6AB24F3-2F9B407E-80DA8E94-EA95317D","32","1","1","1","0",""
"FD15D62F-5034451B-96684F4B-EA9C766B","32","1","1","1","0",""
"161972EC-CA4441F1-96CD04DA-1270A899","32","1","1","1","0",""
"48CD9130-4B2B4E67-9C66551C-4A743156","31","1","1","1","0",""
"8A433E58-375E4F1A-8E0EED9A-C9F0E875","31","1","1","1","0",""
"040D4664-6D1F47F0-AF30D68A-02E76360","32","1","1","1","0",""
"3B028C28-BE284CE2-8D65DF43-73F6396F","31","1","1","1","0",""
"3142B552-511B4155-95E22E0F-4D94CD53","31","1","1","1","0",""
"10628D9D-BE494B90-AFA000D4-61E00113","31","1","1","1","0",""
"A2DAB395-29F74C58-B7E2346B-391A07BB","31","1","1","1","0",""
"424E6795-0B384A15-A2B49B99-F403DC72","32","1","1","1","0",""
"4679B460-2D734488-AD17E162-2E7DBC42","31","1","1","1","0",""
"8DB4300E-E5384510-B6AB598F-E4ED49F1","31","1","1","1","0",""
"510A4E24-C87B4DEB-82F3E9AA-2118A97A","31","1","1","1","0",""
"52620A5A-C4CB4732-A7F548C0-68F6AB15","31","1","1","1","0",""
"4AB72A7A-E4C741B3-BA583A65-9FB26B21","31","1","1","1","0",""
"4C966661-E349414D-AC7844AE-ED9835D6","31","1","1","1","0",""
"4D94B956-7FBC4ABD-8A0293A4-0280E999","31","1","1","1","0",""
"4F360327-C7504D26-9FC52A99-FEBC781F","31","1","1","1","0",""
"4DABA4D5-1CB04AF8-B679BC72-381F9A45","31","1","1","1","0",""
"4F4BB2BF-47024574-B654ECC2-EAC3034A","31","1","1","1","0",""
"4FFB644B-6EF54322-92D65E6D-A90F4C92","31","1","1","1","0",""
"509A2768-7F814622-9C068B8E-12E24AB6","31","1","1","1","0",""
"28F0E4A3-7DDF4168-B0B8464A-BCDD26A8","31","1","1","1","0",""
"2A36C599-0E3E4224-BB8D30AB-0B8EF40A","31","1","1","1","0",""
"2A487DA3-7AA74763-9CF9440F-9C377656","31","1","1","1","0",""
"2AD7F87F-E02440F2-8FDD3EBF-DEE7CC7A","31","1","1","1","0",""
"2C761BDC-C7D44280-93A1DBA0-DBDE75B5","31","1","1","1","0",""
"2C81409C-71BC4B08-8B5AB643-3899D13D","31","1","1","1","0",""
"2D2B4BAA-A8D94596-9708B0FB-C3736D72","31","1","1","1","0",""
"2D9EEF66-95AB49CB-81F6D41A-6E82248E","31","1","1","1","0",""
"320CB2C7-CEE04D6C-8AA67FB3-AFFADC93","31","1","1","1","0",""
"BF80BA7D-68A2453C-AF024DC9-1C2AFC67","32","1","1","1","0",""
"36F2C7B8-2C7140B4-9678FFEC-7737F776","31","1","1","1","0",""
"1971B767-C12440F0-B7B23F72-FDB13FEE","31","1","1","1","0",""
"1C9DCFA5-5DE04ADE-8CB12D75-A5C4E11E","31","1","1","1","0",""
"25F079C6-F7B5448D-93730587-94B3232B","31","1","1","1","0",""
"CFF83FCA-299040B1-97149AAE-DBF1626C","32","1","1","1","0",""
"4452CC1D-867E4E7C-A5E6BC8F-6754EA5D","31","1","1","1","0",""
"22334860-D21143AE-873497A2-2557FBD6","31","1","1","1","0",""
"453F7C89-2A084C97-9E2846FC-696AA02B","31","1","1","1","0",""
"44ACFC83-3A88466F-BFBAAA2D-33403D35","31","1","1","1","0",""
"CDEDD92D-41904898-AB85CFD9-23985D67","31","1","1","1","0",""
"35D02D75-121444D0-823F65D5-DD01A2F6","31","1","1","1","0",""
"75300B82-B54D4D34-84ED615D-3F70B263","31","1","1","1","0",""
"06474A22-E9D04A5A-A2CDB82A-3F90F192","32","1","1","1","0",""
"1A4CB462-813B4498-82717F00-443C216C","31","1","1","1","0",""
"06C8437A-1E53412A-A6ACABC0-48695707","31","1","1","1","0",""
"AF75A219-51F24A8F-818B4296-52492AAE","31","1","1","1","0",""
"C21BFAE3-3EDA4C6A-89D8ED17-EC7D6C1E","32","1","1","1","0",""
"887B38F5-2BF34B59-896E7F20-677D3890","31","1","1","1","0",""
"4D563A38-46C640F4-9E9290CA-194F292E","31","1","1","1","0",""
"10ECE9C5-D8494753-A0BEE858-E5A1571C","31","1","1","1","0",""
"35D60AF2-05E343BB-8D8B71F1-1978060F","31","1","1","1","0",""
"BF53AB77-71914A8A-9F30AE20-A21D36FD","31","1","1","1","0",""
"3DD7AE57-11B74937-9A2919A5-BB99F667","31","1","1","1","0",""
"6E42DF07-B74E414A-A3F76CCE-71869BE5","32","1","1","1","0",""
"161A652E-787E4D0A-A502CB19-E24C0D79","32","1","1","1","0",""
"5D85906C-C5D34492-B5ADE07C-0A1DC58C","32","1","1","1","0",""
"EB2F3652-08F94C6C-A2A2585F-580E852E","32","1","1","1","0",""
"30C7370A-B81D4251-9BD83AB8-CC0FA38D","32","1","1","1","0",""
"50A250D9-6D704B9B-AD770084-750AB87D","31","1","1","1","0",""
"5120A1E7-DCDF4FD5-A4B0CE95-E2187549","31","1","1","1","0",""
"46930CD7-E388437C-B4794A13-62FAE8CB","31","1","1","1","0",""
"476C4E49-10C84695-93EE1EBA-71E0849E","31","1","1","1","0",""
"47B50AD8-34004704-ADE47AC1-63EE145C","31","1","1","1","0",""
"4908C672-E7FA4A5B-BE2492FC-1FEB0CB0","31","1","1","1","0",""
"495DE5AB-741C46B3-AC1F17CC-247E1E97","31","1","1","1","0",""
"49EAED9F-317A455C-801F37B6-9B49B2BB","31","1","1","1","0",""
"4A551731-3AB44CEA-92AB6065-BA6E1B0E","31","1","1","1","0",""
"4A577019-7E824612-A942E8CF-30517F71","31","1","1","1","0",""
"10AD6737-7FD84B92-95FD955F-B2E3C782","31","1","1","1","0",""
"10D8C181-60E8474A-964205E9-6EA67ACB","31","1","1","1","0",""
"021AFDA4-1EEB4634-B658598A-5A930155","31","1","1","1","0",""
"02C3FAA0-5F2A413F-9A36EBD2-D77FAF8F","31","1","1","1","0",""
"0436E614-57DF459F-BF115FC7-AAD785B5","31","1","1","1","0",""
"04BA2252-DCDA48D2-A95B6C97-9A213095","31","1","1","1","0",""
"0602D5D0-098642B6-997DD017-619BB8B9","31","1","1","1","0",""
"06F6E705-BB4B48E1-9A24EA60-54D9044A","31","1","1","1","0",""
"07D6CE98-8D6A4894-95E070C1-F2637891","31","1","1","1","0",""
"08B7A0A5-E8054C57-8635FC29-99845A6A","31","1","1","1","0",""
"0912057A-CCCC4B77-82A0D483-EADB1918","31","1","1","1","0",""
"0C77FDB6-9B6E4EA6-B90BE5E7-22B1E6C8","31","1","1","1","0",""
"0CAEA68A-9F6A440A-AB7F33DA-F96423B7","31","1","1","1","0",""
"0D364F6F-DC2D4A5C-AF347096-4F9B20DA","31","1","1","1","0",""
"0D4D15A1-D0494B7C-AC96F73C-2ECC62D4","31","1","1","1","0",""
"9946C48A-D369419A-B4F85B85-80031C6A","31","1","1","1","0",""
"0DB4C037-19A544D6-A845AC8A-1B2E9BCD","31","1","1","1","0",""
"0EB473CA-08F34F3B-BCD869DE-DF3FF5AE","31","1","1","1","0",""
"0FD9B1A6-90624837-B6A25DF0-57828BB9","31","1","1","1","0",""
"2EA8DB00-4DCB47F9-A40F0632-965B5D75","31","1","1","1","0",""
"30FF89CC-FF5346EC-9F4636AF-7E82D019","31","1","1","1","0",""
"318C3C2E-8F574AAE-A0A66E3E-2A4A3ACA","31","1","1","1","0",""
"31B4E8BE-C78E4135-BBBEF5A4-3097AAA6","31","1","1","1","0",""
"32F91132-B9D94070-A6BDBA7C-629E9802","31","1","1","1","0",""
"34D07295-1CA84D22-9801D7A9-4F4D6763","31","1","1","1","0",""
"3598E2EF-933A46ED-8C2D58F4-E0ECF0A1","31","1","1","1","0",""
"36994FD6-938E4FA3-A6A230FC-B3810527","31","1","1","1","0",""
"85151267-CF164C75-BB6ADAC8-1F6BED28","31","1","1","1","0",""
"5854599C-22E94D68-9882D857-658906C2","31","1","1","1","0",""
"8EEE4686-F6984DD3-AAD9B1BA-FC2AFC3D","31","1","1","1","0",""
"1AB74D3F-73304B51-A9EF83AD-E037F84F","31","1","1","1","0",""
"E9060AAF-8732434C-BBD7E001-09C8465A","31","1","1","1","0",""
"040FCE33-E37C41B8-8E797188-DB99C4DF","31","1","1","1","0",""
"6FCDE088-4D3947AC-A3825B60-B874A275","31","1","1","1","0",""
"F7384510-A84D4C9A-A0EDC462-F06234B6","31","1","1","1","0",""
"C3BBD9FE-D03449C9-89363E37-A32291D9","31","1","1","1","0",""
"6E72E061-8E374B05-B617AF0C-D56BD282","31","1","1","1","0",""
"611A1B0F-DD7A4A25-A3EA3D54-9228BCE6","31","1","1","1","0",""
"6453B69F-77234D59-87934AE1-2169458C","31","1","1","1","0",""
"666B3F59-C16440D5-925E02BE-993EAFA9","31","1","1","1","0",""
"6D13BF0C-0F274983-8192A04F-44F870EE","31","1","1","1","0",""
"4D454398-F53A4392-8AAB2004-899F9968","31","1","1","1","0",""
"4EC20E59-5B3D4B08-BE65D9AD-116F9BBA","31","1","1","1","0",""
"C774BA9E-F1E941F0-93E82912-1BD0AA52","31","1","1","1","0",""
"64730349-DA8B4A42-AB38BFE7-459524BB","31","1","1","1","0",""
"17A5E34E-CB9F47FB-85F5D294-02DB77B7","31","1","1","1","0",""
"938015D2-D4704C68-A6B7E8F8-FFEBC06E","31","1","1","1","0",""
"4E29E9AD-99384F2C-872C0FEA-B3CB10AE","31","1","1","1","0",""
"21CDD05D-A1EF436F-85713F28-A5572908","31","1","1","1","0",""
"13736E24-32344B67-A6C1B594-C00FE0ED","31","1","1","1","0",""
"1D2134FD-4C72444C-AD5759D1-2F84A943","31","1","1","1","0",""
"258A0D9A-89464F9D-AAFE1492-0619110D","31","1","1","1","0",""
"227AA814-60F9412A-BC8114FC-46C3A81E","31","1","1","1","0",""
"3F55BC9C-AE224F2C-9E2DAB8A-64AFE883","31","1","1","1","0",""
"E28210D9-886246DE-A9EFB1C2-67754F81","31","1","1","1","0",""
"ADEBBB97-101D4D49-824041BA-78B61298","31","1","1","1","0",""
"2190EAF8-4304437C-86C0E5F2-7CACC57E","31","1","1","1","0",""
"611FF45A-5F8043F5-BEE668D2-6D3D1BE7","36","1","1","1","0",""
"C2CAC930-AF114707-94070655-57D46ADB","36","1","1","1","0",""
"276C6946-7CAF4E3C-91993618-31CDEDE3","31","1","1","1","0",""
"2D525C51-17914904-BCAFC7F2-4EC0D16D","31","1","1","1","0",""
"09A7A530-6E434FE7-9620FD2B-A8FCE0F3","31","1","1","1","0",""
"9131B22A-0F1D42B7-B725CBE8-59BC6263","32","1","1","1","0",""
"96D72A71-EECD4C1F-847E972A-B45E2E76","31","1","1","1","0",""
"6CC140D3-E0BB419C-959B905E-76657653","32","1","1","1","0",""
"D9DAE011-4DCD437A-92239EB1-BECD7170","32","1","1","1","0",""
"7DAABBCE-4EAB4E0C-9DDB84E5-76BEDBC4","33","1","1","1","0",""
"79EDB863-DF6745BB-A0EB9FFE-989F8FDB","32","1","1","1","0",""
"9C06BC1B-20D5475D-8F91CDCE-21B17D7E","31","1","1","1","0",""
"997F7418-35E743F2-80C44EC8-69360527","31","1","1","1","0",""
"96417166-6E294990-86992941-42715E71","32","1","1","1","0",""
"44FF7FF4-9789419E-B0EF5046-23CA582C","32","1","1","1","0",""
"181AFC33-81FB459A-90C85D46-DCA57874","31","1","1","1","0",""
"2602880E-A00941D1-AD273175-3FAA784B","31","1","1","1","0",""
"408CD4DA-CED645A4-AB8E13B1-2F92A473","31","1","1","1","0",""
"21E83EA8-87BA4D28-BA2FCB09-53873CF7","31","1","1","1","0",""
"2628EE8D-2B3B484F-A2E21EFB-591948B4","31","1","1","1","0",""
"CFE910BF-B6094F76-83182809-0F003F87","31","1","1","1","0",""
"7AF46698-7A364E81-B750D4E1-E30D2392","31","1","1","1","0",""
"067B0F0F-AB2849F2-86E727C1-4C2AFBB1","31","1","1","1","0",""
"43FDAA6A-B4E844F0-9318D66C-C3D52A10","32","1","1","1","0",""
"F42D9B81-75DE4AD0-9D87A9F6-8B7CBA05","31","1","1","1","0",""
"4583FB85-42CA4E0D-8CD1439C-46B45214","31","1","1","1","0",""
"283E87D0-FEEB4EE0-87F6083C-90248242","31","1","1","1","0",""
"0C9021CD-1EAC4624-B0306F89-B4448B47","31","1","1","1","0",""
"35CCDF71-2AA041EE-B1DB7F53-0A01429B","31","1","1","1","0",""
"AF4542DF-0C234D31-90CD7389-271FBF46","32","1","1","1","0",""
"FB4623D9-0E744E63-8BA8FC4D-A388275B","31","1","1","1","0",""
"43293613-84004DFB-951E9AA6-49FB3E1B","31","1","1","1","0",""
"806D2009-2E4C43D5-BA200E5C-98B4C389","32","1","1","1","0",""
"797B4920-F8CF4978-A94BC883-98EEE8FD","31","1","1","1","0",""
"658767A4-1C9641F4-841256FA-E18A9EBC","31","1","1","1","0",""
"93F2F831-299B4147-9769A974-052972BC","31","1","1","1","0",""
"90F61B82-748D4AA1-A33D5981-FBFB1CF6","31","1","1","1","0",""
"91C8FE21-48504E65-91AC0C6C-C647467B","31","1","1","1","0",""
"957AD366-ED104FE9-B706F7CF-D3630A44","31","1","1","1","0",""
"97271004-F34D4143-96F672EA-F695A758","31","1","1","1","0",""
"9ACD4AFC-F8094F17-8981B77A-C03068AB","31","1","1","1","0",""
"9642A406-10D042A7-B74485C9-1486ACCA","33","1","1","1","0",""
"320A9DF0-78204672-A8DF088D-3DBF21B5","31","1","1","1","0",""
"56CE0D13-0DCB4459-8DBB9788-52D2AE05","31","1","1","1","0",""
"5A581060-F2F740B9-89572722-CD370C9E","31","1","1","1","0",""
"5EDF1CD3-4E584C35-9009DBF9-788C7B2A","31","1","1","1","0",""
"59D899AF-C174429A-8CC46053-BC97FA3A","31","1","1","1","0",""
"56EE1A77-149F4901-9300DD6B-3A30F26E","31","1","1","1","0",""
"57785B89-35B24C3C-9DC088C1-5927B20B","31","1","1","1","0",""
"103807D5-EF014B3A-9C764FEF-1982CD9E","31","1","1","1","0",""
"20FDE3BA-E00D4BCC-A37C731D-80AACED9","31","1","1","1","0",""
"1201E320-FCC84D71-91069C08-59A29E5F","31","1","1","1","0",""
"1D660444-FBB14C3A-8E336B05-070CD643","31","1","1","1","0",""
"028EB7AF-791A47F1-84179E2A-C48F9A0E","31","1","1","1","0",""
"86552141-9B4F4FDB-BF011070-C73D0096","32","1","1","1","0",""
"BD3E6488-61644038-ABA3C2D5-778EA29F","32","1","1","1","0",""
"ACAEFE41-02F447BC-BF19A2A0-07A6A756","33","1","1","1","0",""
"C56A28FD-763D4B86-B8F4E97F-EE2377C3","33","1","1","1","0",""
"F9907CF8-956E4A7A-A4D8BE5D-6F9AB0D3","33","1","1","1","0",""
"69F3EEBD-C24C43C2-819CBD17-30F1F396","31","1","1","1","0",""
"03D30318-0CC341D3-8E26E853-76DE2ABA","31","1","1","1","0",""
"EFC20AB1-A9164416-A34FBB73-FB79A16C","31","1","1","1","0",""
"544DAC1C-FFC14DA5-9B791446-3ED2D3E5","31","1","1","1","0",""
"FACD7654-8CF74C8C-859A2687-98A7A522","31","1","1","1","0",""
"0FF215A7-1B6147A4-A8F3ADF4-4C6CB163","31","1","1","1","0",""
"0F4A2A6D-C7B34D2C-A7341807-381319C6","31","1","1","1","0",""
"414A5A78-EBB64983-BF0760FD-6AC5C705","31","1","1","1","0",""
"95683A7C-FFBA440F-95E6E2CA-3F4A6239","31","1","1","1","0",""
"B45741DC-974A44B5-BBC31F62-F4610226","31","1","1","1","0",""
"A688DA0F-13FA43B1-B3865717-E26D1E06","31","1","1","1","0",""
"B07A12C8-93B44DAF-8FB0D6C2-F0C3608F","31","1","1","1","0",""
"BB56411D-278C4D9F-A9771213-D2177D9B","31","1","1","1","0",""
"A6ACC6E3-08384057-ACCAFC38-178088D6","31","1","1","1","0",""
"F07A1A0F-48DC487C-82B700CD-B2836099","32","1","1","1","0",""
"D60218E6-33F342FC-A7B79BA8-D29C27BA","31","1","1","1","0",""
"B0BEB59B-82014E04-930AE02E-59491BA3","31","1","1","1","0",""
"93A55F7B-D32D4A37-BDE65EEB-A37AFF35","31","1","1","1","0",""
"C5625004-94574D39-B9116464-CD81E8B8","33","1","1","1","0",""
"56CA2ED1-BEED4C80-A7B614EF-96569B0F","31","1","1","1","0",""
"5D27D3B7-43C24352-902877C7-4912C058","31","1","1","1","0",""
"93E6BF39-750F43A0-85AB303F-A45CD717","31","1","1","1","0",""
"1CD066C2-41734270-95E72906-F787F369","31","1","1","1","0",""
"80FE8297-B5854ADF-A683EFE2-CAA20DD4","31","1","1","1","0",""
"8F16D1E5-233C4DA6-8900A3B9-F3437EEE","31","1","1","1","0",""
"90B2DCF5-525C4CDB-9C0797D8-D090E0D7","31","1","1","1","0",""
"80AF68CF-F08740CC-9E14FD9D-B03B6AD4","31","1","1","1","0",""
"88F69941-22B44CBD-ACB5EDF3-9A093651","31","1","1","1","0",""
"8EF4B5C2-C26B43F9-9B5E51D6-6767C212","31","1","1","1","0",""
"4BECA3C0-74954E2D-BC197A88-7B0793C4","31","1","1","1","0",""
"75D5A4F7-E25A4A87-88635AE7-01F3B79A","31","1","1","1","0",""
"9D0FC48F-CE134A90-966B2763-96409F41","31","1","1","1","0",""
"CE2A0315-BAFF45F9-88FE186B-4F9F994D","31","1","1","1","0",""
"7DE62235-9F4F4A64-847979B9-97BF6072","31","1","1","1","0",""
"5CA96B48-15C844B6-876346EA-A322D38D","31","1","1","1","0",""
"18E27829-BE964BF8-96194D40-56D26B92","31","1","1","1","0",""
"14A7F6D3-76944BE2-990208B5-01C13CBC","31","1","1","1","0",""
"A2C440CD-DB5A4F6C-AD89170D-736DE893","31","1","1","1","0",""
"23A9C99E-96D04490-86ED3381-57D90C78","31","1","1","1","0",""
"17D87081-DFD847F3-BF1C76C0-E7925479","31","1","1","1","0",""
"F3499FFC-95C14219-BFEF892B-68F42A32","31","1","1","1","0",""
"812DF8A6-033047A8-9C4AB59D-F714238A","31","1","1","1","0",""
"A507BD3E-47BF41BA-8BF10D55-A6E95AD1","31","1","1","1","0",""
"7B87D12C-0FA749D4-A7F2D3A2-E8D21615","31","1","1","1","0",""
"A9350C77-9CCB49A4-A4DC7C03-BA27EFF0","31","1","1","1","0",""
"8E1C4228-DF29466C-BABA0372-F00D5878","31","1","1","1","0",""
"9B4B38DD-F0FC4909-AB70BC63-01F7B679","31","1","1","1","0",""
"F7201279-682F4778-92B1AA17-CF9AF702","31","1","1","1","0",""
"29138709-AB834043-B88F6398-2A742E17","31","1","1","1","0",""
"CAAF3320-49A94414-8A6D93E2-DB419D1D","32","1","1","1","0",""
"0E5686D2-4EFC4CC1-9478DFD9-627A3ABE","31","1","1","1","0",""
"57CF31E0-9F6E4481-90844C9E-038CA776","31","1","1","1","0",""
"7B9C7F32-22994742-B486D658-B20B0ECC","34","1","1","1","0",""
"E113534B-F14347C6-AE5E757E-A7CF4883","31","1","1","1","0",""
"8013FD1E-B9834C41-81EC5AD4-B03BF4C0","31","1","1","1","0",""
"55FCFBFB-24E949FE-A5EC2A1B-0083017E","31","1","1","1","0",""
"42B83223-F09E4B5F-AF775410-BE02D926","0","1","1","0","1",""
"89DC72DB-BE4540C6-BD12065D-E0C185BB","31","1","1","1","0",""
"2C48EF16-E1274DA0-83E9E2C9-B53AC9C7","31","1","1","1","0",""
"3BFDBA36-51FE4521-87B97E11-014CD4E5","31","1","1","1","0",""
"1CF7D88E-02554818-AFF96AE6-DBB86D85","32","1","1","1","0",""
"E8DF4F7D-482841D0-AB3ACD9F-8ABCB80B","31","1","1","1","0",""
"96AB2709-42BD43DC-9EF79F76-A53DD3F7","32","1","1","1","0",""
"E64537CB-E6864CBE-977B0184-419E3DDC","31","1","1","1","0",""
"02DE27DC-1B0A435D-8362CF42-5E9762D8","31","1","1","1","0",""
"193F110E-521E4CDC-AB60CE8C-2D7E8FCF","31","1","1","1","0",""
"F79C85FC-E89B4FEA-B732855F-717FE94F","31","1","1","1","0",""
"11985565-99E146EC-9503F44F-F779784E","33","1","1","1","0",""
"91C41530-659646D5-876F7498-C626DF6E","34","1","1","1","0",""
"9EF83EC0-EC7F40D4-A31D7F41-DD0400A8","31","1","1","1","0",""
"B552A480-09FD4BDE-936785AA-98801762","36","1","1","1","0",""
"925AD5EB-86F3402D-8192267F-E92CE668","33","1","1","1","0",""
"A47A8D39-73644924-A7B70C37-216EA93D","33","1","1","1","0",""
"37271061-3B6446E3-8938EA31-78E07048","33","1","1","1","0",""
"66B47EB7-7D1B499B-AAC5097C-79E84D31","33","1","1","1","0",""
"BC83F637-403149E3-9FEFC6AC-FD587EB3","32","1","1","1","0",""
"1C0F9AAD-242C46F9-BE242970-FFAB735E","32","1","1","1","0",""
"F166C8F0-1C694F62-AC93D113-7D55DAAE","32","1","1","1","0",""
"DC446E8A-E34C46A2-80DDAB4D-E2E245B0","32","1","1","1","0",""
"B7E2F28C-39BC4848-8FFCB102-B99C5958","32","1","1","1","0",""
"B6685784-5A0E40EB-93846FD0-D4EFABC7","32","1","1","1","0",""
"98D5E1CC-351A4DB6-A609716D-3D80384E","32","1","1","1","0",""
"9E1D7512-089C48C8-9B69A3BF-2F488865","33","1","1","1","0",""
"1B95D4AF-B86845A1-9CDA4FDE-FB226465","33","1","1","1","0",""
"94C99644-43DF4E02-9B69BED0-7A7EF8CE","33","1","1","1","0",""
"4A109E96-279C430A-AC58CE28-F1FC6EE2","31","1","1","1","0",""
"49E208A3-8DF34DDA-9FA8D394-F77E79E0","31","1","1","1","0",""
"9695BE3C-F25C48AE-A8BC82A1-C9275113","31","1","1","1","0",""
"95C286F3-C5C44D20-A80D149A-A2C3FDFB","31","1","1","1","0",""
"FB4201A7-AEF14418-92D6C6E9-666403E9","31","1","1","1","0",""
"7ACC55B2-6FFE4DFF-900326F2-0E5AE77B","31","1","1","1","0",""
"D84DCB5F-15184D92-9778F1FD-EF829E37","32","1","1","1","0",""
"93C67686-56A249A9-BA79712F-DDC8E828","32","1","1","1","0",""
"48E1EBE3-8D324637-85C17597-70AC43C1","31","1","1","1","0",""
"0C7D21D6-6AE44B3F-8B26209D-23C77756","31","1","1","1","0",""
"8F7B3163-9C074A0D-944A2364-990A7BDC","31","1","1","1","0",""
"D0D64881-F6CC46BC-93E80A86-E31B3CC9","32","1","1","1","0",""
"B3D241AA-526344EE-8D0F41DA-32C53A57","32","1","1","1","0",""
"EFD3CD85-11D647F1-A38A4A5A-9ABB5102","32","1","1","1","0",""
"FF5563D1-58314823-AD72B512-4A5F5BDE","32","1","1","1","0",""
"710636A3-E21E4D5D-9F7F46F1-69EDE09A","31","1","1","1","0",""
"A76BF3EB-BD4D4AB9-9F05726C-6AA02993","31","1","1","1","0",""
"BF9EE8FB-BF754E8A-99C75074-581A1D5A","32","1","1","1","0",""
"147D9524-C8A945CE-AC30E9EF-8BF933E2","32","1","1","1","0",""
"3A18CF79-FA8344FC-B5633185-EE5E08DF","31","1","1","1","0",""
"EBE28E15-318A4E6A-81BA8934-11E26C4B","31","1","1","1","0",""
"E9A34E01-651440E2-B8489B17-4CC79470","31","1","1","1","0",""
"EA134927-B1514AC8-85E13535-B08190E5","31","1","1","1","0",""
"EB09D236-9DA645D3-91C4CFD3-56F00682","32","1","1","1","0",""
"EB0BED1B-CE95471C-A53593A0-BADC76CF","31","1","1","1","0",""
"EB9AD50A-70F6431B-A95F1574-4D685190","32","1","1","1","0",""
"EB37A41D-3BB041DE-B40E8D06-E69CCCC1","31","1","1","1","0",""
"ECFB9DA0-7C3046B3-BD8EEE2D-B5B69DDD","32","1","1","1","0",""
"E6BAAD19-6E84471D-A0D24750-7692EF87","31","1","1","1","0",""
"1DA2D209-BF194583-9487DD5B-522244CE","31","1","1","1","0",""
"637A649D-CBA14210-BCFF73AD-69E5807C","31","1","1","1","0",""
"80359A1A-823544AC-97EF843E-E42DFC3D","31","1","1","1","0",""
"76379E3A-9D7E49FF-BFFE5BC9-ED243D1A","31","1","1","1","0",""
"305050BC-4AAA40CF-AF496640-C36568F1","31","1","1","1","0",""
"3B9A62B9-45BA4D10-9A679A6F-ABB0D328","31","1","1","1","0",""
"7083143B-130A405D-B5B0DAED-FD51F28E","31","1","1","1","0",""
"016379A3-62FC4F50-9B898419-DC4A7AF5","31","1","1","1","0",""
"0E29ED78-B7724E37-AD655EDE-55C01C61","31","1","1","1","0",""
"86069500-18C74A0B-B981E4CE-4D70F15C","31","1","1","1","0",""
"9ADD2B2A-A4BD49CB-959500D2-C2825275","31","1","1","1","0",""
"0F8E6A0D-3EFD4A19-8AE25DF5-AE63E902","31","1","1","1","0",""
"87E44FB1-9D924D3A-9A73C8D1-96B7F8D2","31","1","1","1","0",""
"29D4C7B5-4AE44994-8B7CF889-2ABFBBA5","31","1","1","1","0",""
"2A1EE951-DB3B479C-A8224AF2-A96CE110","31","1","1","1","0",""
"2ACDFBA5-26584231-9450D542-9EAC224A","31","1","1","1","0",""
"270370C6-C46B41B3-8EA783B2-06DBD151","31","1","1","1","0",""
"26BAF1EC-A4B94ADF-A02C1586-B6C7B6FD","31","1","1","1","0",""
"261FCDD6-244B414C-B71B114E-FF4F42AE","31","1","1","1","0",""
"2A5C2218-94854091-AFF16B05-8026E07C","31","1","1","1","0",""
"363A4828-89CA485B-A263DF88-8C798E0E","31","1","1","1","0",""
"36B43C7E-25964C15-8599993C-43CE2FF4","31","1","1","1","0",""
"35565AAF-264F4A60-A026D833-D9A59090","31","1","1","1","0",""
"351C2D51-09D64BFC-971528B0-F6C92AB1","31","1","1","1","0",""
"350CBF4A-AA9143C1-B0B79175-924DD6C4","31","1","1","1","0",""
"5E2D0AAE-006D4275-A3B2DCA5-208EBF9E","31","1","1","1","0",""
"59030DAB-BBE04EF1-B8DA16CB-F4E0152A","32","1","1","1","0",""
"8B037424-627D421F-A4D9081B-7865243A","34","1","1","1","0",""
"E703E9DE-95004741-97CA3656-8176082F","31","1","1","1","0",""
"1A150C24-0A574FFB-B222FC97-2C5F80F9","32","1","1","1","0",""
"36DCD6CC-18C749EE-A3DD92A9-2225E57D","31","1","1","1","0",""
"3DA03340-1B084C05-B79A40E7-128CE86F","31","1","1","1","0",""
"3A5BE520-4AE340F1-B24D678F-87176319","31","1","1","1","0",""
"3CB157A8-E93443E2-9434A194-BF98552B","31","1","1","1","0",""
"3EA0D17D-73AF4D55-980C82CA-E21AD27D","31","1","1","1","0",""
"320A440F-7AEF40B2-996ACD20-548AC463","31","1","1","1","0",""
"2ED5E2BA-9BA24722-8B072E7B-22AB4603","31","1","1","1","0",""
"3235E7C5-F3E942A0-B7636565-6C6A683F","31","1","1","1","0",""
"2F684279-35D64AD3-9D301871-CD82F183","31","1","1","1","0",""
"2FCA9EEA-DE6D4A7D-957CC6E1-4DB83631","31","1","1","1","0",""
"14311FE2-C96D4D60-9B57F8A6-F1F3155D","33","1","1","1","0",""
"04412208-A8514686-8CEA2C93-7ACAD370","33","1","1","1","0",""
"0DFE5900-A7B14939-AD1537E3-6E2F39B0","33","1","1","1","0",""
"FCF1A188-7B714238-8B9A89D8-10A009BD","33","1","1","1","0",""
"7D7E2ED2-08584D3C-B8675D52-BA3E014F","33","1","1","1","0",""
"23B8D6AE-59694883-9B99482D-D5267E01","31","1","1","1","0",""
"22972AD2-51244B39-B6698685-84B44070","31","1","1","1","0",""
"255FDE93-468F4518-B6D39DF6-73FDAC36","31","1","1","1","0",""
"1DC47E13-F1414D1F-9D864431-5D93E3FF","31","1","1","1","0",""
"00071129-48E84135-AE185130-4094D8E0","31","1","1","1","0",""
"A85DB290-1E344334-BD764170-F6700968","32","1","1","1","0",""
"A3101777-1AAB410A-AE3B5019-9C4A676D","31","1","1","1","0",""
"53901309-FD37430E-9915F55E-2F67B37D","31","1","1","1","0",""
